Date,Used
03-11-2016 11:00,26
03-11-2016 11:05,26
03-11-2016 11:10,26
03-11-2016 11:15,26
03-11-2016 11:20,26
03-11-2016 11:25,27
03-11-2016 11:30,30
03-11-2016 11:35,30
03-11-2016 11:40,30
03-11-2016 11:45,30
03-11-2016 11:50,30
03-11-2016 11:55,30
03-11-2016 12:00,28
03-11-2016 12:05,30
03-11-2016 12:10,30
03-11-2016 12:15,28
03-11-2016 12:20,28
03-11-2016 12:25,28
03-11-2016 12:30,28
03-11-2016 12:35,28
03-11-2016 12:40,28
03-11-2016 12:45,29
03-11-2016 12:50,29
03-11-2016 12:55,29
03-11-2016 13:00,30
03-11-2016 13:05,28
03-11-2016 13:10,28
03-11-2016 13:15,28
03-11-2016 13:20,29
03-11-2016 13:25,29
03-11-2016 13:30,30
03-11-2016 13:35,24
03-11-2016 13:40,24
03-11-2016 13:45,24
03-11-2016 13:50,24
03-11-2016 13:55,24
03-11-2016 14:00,24
03-11-2016 14:05,23
03-11-2016 14:10,23
03-11-2016 14:15,23
03-11-2016 14:20,24
03-11-2016 14:25,25
03-11-2016 14:30,25
03-11-2016 14:35,24
03-11-2016 14:40,24
03-11-2016 14:45,24
03-11-2016 14:50,24
03-11-2016 14:55,24
03-11-2016 15:00,25

