Date,Used
02-15-2016 23:40,18
02-15-2016 23:45,18
02-15-2016 23:50,18
02-15-2016 23:55,18
02-16-2016 00:00,18
02-16-2016 00:05,18
02-16-2016 00:10,18
02-16-2016 00:15,18
02-16-2016 00:20,18
02-16-2016 00:25,18
02-16-2016 00:30,18
02-16-2016 00:35,18
02-16-2016 00:40,18
02-16-2016 00:45,18
02-16-2016 00:50,18
02-16-2016 00:55,18
02-16-2016 01:00,18
02-16-2016 01:05,18
02-16-2016 01:10,18
02-16-2016 01:15,18
02-16-2016 01:20,18
02-16-2016 01:25,18
02-16-2016 01:30,18
02-16-2016 01:35,18
02-16-2016 01:40,18
02-16-2016 01:45,18
02-16-2016 01:50,18
02-16-2016 01:55,18
02-16-2016 02:00,18
02-16-2016 02:05,18
02-16-2016 02:10,18
02-16-2016 02:15,18
02-16-2016 02:20,18
02-16-2016 02:25,18
02-16-2016 02:30,18
02-16-2016 02:35,18
02-16-2016 02:40,18
02-16-2016 02:45,18
02-16-2016 02:50,18
02-16-2016 02:55,18
02-16-2016 03:00,16
02-16-2016 03:05,16
02-16-2016 03:10,16
02-16-2016 03:15,16
02-16-2016 03:20,16
02-16-2016 03:25,16
02-16-2016 03:30,16
02-16-2016 03:35,15
02-16-2016 03:40,14
02-16-2016 03:45,14
02-16-2016 03:50,14
02-16-2016 03:55,13
02-16-2016 04:00,14
02-16-2016 04:05,14
02-16-2016 04:10,15
02-16-2016 04:15,15
02-16-2016 04:20,15
02-16-2016 04:25,15
02-16-2016 04:30,15
02-16-2016 04:35,15
02-16-2016 04:40,15
02-16-2016 04:45,15
02-16-2016 04:50,15
02-16-2016 04:55,15
02-16-2016 05:00,15
02-16-2016 05:05,15
02-16-2016 05:10,15
02-16-2016 05:15,15
02-16-2016 05:20,19
02-16-2016 05:25,18
02-16-2016 05:30,19
02-16-2016 05:35,19
02-16-2016 05:40,21
02-16-2016 05:45,22
02-16-2016 05:50,21
02-16-2016 05:55,21
02-16-2016 06:00,21
02-16-2016 06:05,21
02-16-2016 06:10,21
02-16-2016 06:15,21
02-16-2016 06:20,22
02-16-2016 06:25,22
02-16-2016 06:30,22
02-16-2016 06:35,22
02-16-2016 06:40,22
02-16-2016 06:45,22
02-16-2016 06:50,22
02-16-2016 06:55,23
02-16-2016 07:00,22
02-16-2016 07:05,22
02-16-2016 07:10,22
02-16-2016 07:15,22
02-16-2016 07:20,22
02-16-2016 07:25,21
02-16-2016 07:30,21
02-16-2016 07:35,24
02-16-2016 07:40,24
02-16-2016 07:45,25
02-16-2016 07:50,26
02-16-2016 07:55,26
02-16-2016 08:00,25
02-16-2016 08:05,24
02-16-2016 08:10,24
02-16-2016 08:15,24
02-16-2016 08:20,24
02-16-2016 08:25,24
02-16-2016 08:30,24
02-16-2016 08:35,25
02-16-2016 08:40,25
02-16-2016 08:45,25
02-16-2016 08:50,25
02-16-2016 08:55,28
02-16-2016 09:00,27
02-16-2016 09:05,27
02-16-2016 09:10,28
02-16-2016 09:15,28
02-16-2016 09:20,29
02-16-2016 09:25,29
02-16-2016 09:30,29
02-16-2016 09:35,28
02-16-2016 09:40,29
02-16-2016 09:45,29
02-16-2016 09:50,29
02-16-2016 09:55,30
02-16-2016 10:00,30
02-16-2016 10:05,30
02-16-2016 10:10,32
02-16-2016 10:15,32
02-16-2016 10:20,33
02-16-2016 10:25,33
