Date,Used
03-16-2016 08:00,18
03-16-2016 08:05,18
03-16-2016 08:10,18
03-16-2016 08:15,17
03-16-2016 08:20,17
03-16-2016 08:25,17
03-16-2016 08:30,17
03-16-2016 08:35,23
03-16-2016 08:40,23
03-16-2016 08:45,23
03-16-2016 08:50,23
03-16-2016 08:55,23
03-16-2016 09:00,24
03-16-2016 09:05,23
03-16-2016 09:10,23
03-16-2016 09:15,23
03-16-2016 09:20,23
03-16-2016 09:25,23
03-16-2016 09:30,23
03-16-2016 09:35,23
03-16-2016 09:40,23
03-16-2016 09:45,23
03-16-2016 09:50,24
03-16-2016 09:55,25
03-16-2016 10:00,26
03-16-2016 10:05,26
03-16-2016 10:10,24
03-16-2016 10:15,24
03-16-2016 10:20,24
03-16-2016 10:25,25
03-16-2016 10:30,25
03-16-2016 10:35,24
03-16-2016 10:40,24
03-16-2016 10:45,24
03-16-2016 10:50,24
03-16-2016 10:55,24
03-16-2016 11:00,26
03-16-2016 11:05,26
03-16-2016 11:10,27
03-16-2016 11:15,27
03-16-2016 11:20,27
03-16-2016 11:25,27
03-16-2016 11:30,26
03-16-2016 11:35,27
03-16-2016 11:40,27
03-16-2016 11:45,27
03-16-2016 11:50,27
03-16-2016 11:55,26
03-16-2016 12:00,28
03-16-2016 12:05,28
03-16-2016 12:10,28
03-16-2016 12:15,28
03-16-2016 12:20,29
03-16-2016 12:25,28
03-16-2016 12:30,28
03-16-2016 12:35,28
03-16-2016 12:40,29
03-16-2016 12:45,28
03-16-2016 12:50,29
03-16-2016 12:55,28
03-16-2016 13:00,28
03-16-2016 13:05,27
03-16-2016 13:10,27
03-16-2016 13:15,27
03-16-2016 13:20,28
03-16-2016 13:25,28
03-16-2016 13:30,28
03-16-2016 13:35,28
03-16-2016 13:40,28
03-16-2016 13:45,28
03-16-2016 13:50,28
03-16-2016 13:55,28
03-16-2016 14:00,28
03-16-2016 14:05,30
03-16-2016 14:10,30
03-16-2016 14:15,30
03-16-2016 14:20,30
03-16-2016 14:25,30
03-16-2016 14:30,27
03-16-2016 14:35,29
03-16-2016 14:40,30
03-16-2016 14:45,30
03-16-2016 14:50,30
03-16-2016 14:55,26
03-16-2016 15:00,26
03-16-2016 15:05,26
03-16-2016 15:10,26
03-16-2016 15:15,26
03-16-2016 15:20,26
03-16-2016 15:25,26
03-16-2016 15:30,26
03-16-2016 15:35,26
03-16-2016 15:40,26
03-16-2016 15:45,27
03-16-2016 15:50,27
03-16-2016 15:55,27
03-16-2016 16:00,30
03-16-2016 16:05,30
03-16-2016 16:10,30
03-16-2016 16:15,30
03-16-2016 16:20,22
03-16-2016 16:25,22
03-16-2016 16:30,22
03-16-2016 16:35,23
03-16-2016 16:40,23
03-16-2016 16:45,23
03-16-2016 16:50,23
03-16-2016 16:55,18
03-16-2016 17:00,17
03-16-2016 17:05,16
03-16-2016 17:10,16
03-16-2016 17:15,15
03-16-2016 17:20,14
03-16-2016 17:25,14
03-16-2016 17:30,14
03-16-2016 17:35,14
03-16-2016 17:40,16
03-16-2016 17:45,16
03-16-2016 17:50,16
03-16-2016 17:55,16
03-16-2016 18:00,16
03-16-2016 18:05,16
03-16-2016 18:10,16
03-16-2016 18:15,16
03-16-2016 18:20,16
03-16-2016 18:25,16
03-16-2016 18:30,16
03-16-2016 18:35,16
03-16-2016 18:40,16
03-16-2016 18:45,16
03-16-2016 18:50,16
03-16-2016 18:55,16
03-16-2016 19:00,17
03-16-2016 19:05,15
03-16-2016 19:10,15
03-16-2016 19:15,15
03-16-2016 19:20,15
